price,rooms,size_sqm,floor,address,link,source,price_per_sqm
,6.0,205.0,קרקע,"דרך ארץ נדל""ן | לא צוין מחיר",https://www.yad2.co.il/realestate/item/center-and-sharon/iyd7fw24?opened-from=feed&component-type=main_feed&spot=platinum&location=1,sale,
2485000.0,4.0,123.0,1,דיור פלוס | דירה,https://www.yad2.co.il/realestate/item/center-and-sharon/nrskjuh3?opened-from=feed&component-type=main_feed&spot=platinum&location=2,sale,20203.25
2000000.0,3.5,80.0,1,"שייבה נדל""ן | הנורית",https://www.yad2.co.il/realestate/item/center-and-sharon/t0a7k4kv?opened-from=feed&component-type=main_feed&spot=platinum&location=3,sale,25000.0
2700000.0,5.5,118.0,2,"החבצלת 5 | דופלקס, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/nbz60laz?opened-from=feed&component-type=main_feed&spot=standard&location=4,sale,22881.36
,6.0,,,פרויקט במבצע | אתוס ETOS,https://www.yad2.co.il/yad1/project/center-and-sharon/16202/apartment/1001431?wat=1_0_0_0_22_0_0_5_0_1_53_14_0_77&isRegion=true&site=_inres_x1_l_18105_s_ws_Solo_1001431,sale,
5900000.0,8.0,710.0,קרקע,"שלמה בן יוסף 3 | בית פרטי/ קוטג', שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/py9w0zvd?opened-from=feed&component-type=main_feed&spot=standard&location=6,sale,8309.86
1850000.0,4.0,80.0,2,"הרצל 78 | דירה, שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/4ybi0vrw?opened-from=feed&component-type=main_feed&spot=standard&location=7,sale,23125.0
3200000.0,5.0,208.0,קרקע,"הנרקיס 3 | דירת גן, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/yxu20rgt?opened-from=feed&component-type=main_feed&spot=standard&location=8,sale,15384.62
2400000.0,5.5,138.0,3,"האירוס 5 | דופלקס, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/cmu1w21r?opened-from=feed&component-type=main_feed&spot=standard&location=9,sale,17391.3
,4.0,100.0,1,לא צוין מחיר | משה שרת 1,https://www.yad2.co.il/realestate/item/center-and-sharon/30ddzi5c?opened-from=feed&component-type=main_feed&spot=standard&location=10,sale,
2950000.0,4.0,164.0,2,"ירד ב-250,000 ₪ | הנרקיס 13",https://www.yad2.co.il/realestate/item/center-and-sharon/v41j8tix?opened-from=feed&component-type=main_feed&spot=standard&location=11,sale,17987.8
5490000.0,7.0,330.0,קרקע,"התמר 26 | דו משפחתי, שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/d78zt9ej?opened-from=feed&component-type=main_feed&spot=standard&location=12,sale,16636.36
1850000.0,3.0,78.0,1,"הנרקיס 7 | דירה, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/bfh2enb1?opened-from=feed&component-type=main_feed&spot=standard&location=13,sale,23717.95
2000000.0,4.5,100.0,4,"הרצל 26 | דירה, שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/awik9sc7?opened-from=feed&component-type=main_feed&spot=standard&location=14,sale,20000.0
2850000.0,4.5,185.0,קרקע,"האירוס 7 | דירת גן, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/ts25lmcb?opened-from=feed&component-type=main_feed&spot=standard&location=15,sale,15405.41
5500000.0,5.0,700.0,קרקע,"ירד ב-200,000 ₪ | וייצמן 11",https://www.yad2.co.il/realestate/item/center-and-sharon/i48jx0ml?opened-from=feed&component-type=main_feed&spot=standard&location=16,sale,7857.14
,4.5,157.0,2,לא צוין מחיר | דרך ירושלים 24,https://www.yad2.co.il/realestate/item/center-and-sharon/pn3b1tbt?opened-from=feed&component-type=main_feed&spot=standard&location=17,sale,
2000000.0,3.5,86.0,1,"האירוס 2 | דירה, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/fhwt7a1f?opened-from=feed&component-type=main_feed&spot=standard&location=18,sale,23255.81
2100000.0,3.5,80.0,1,"דרך ירושלים 11 | דירה, שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/4r9j1t4p?opened-from=feed&component-type=main_feed&spot=standard&location=19,sale,26250.0
4000000.0,6.0,250.0,קרקע,"החבצלת 4 | דו משפחתי, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/siigkgkr?opened-from=feed&component-type=main_feed&spot=standard&location=20,sale,16000.0
4000000.0,3.5,466.0,קרקע,"שבזי 17 | בית פרטי/ קוטג', שאר העיר, קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/9qfhvuyo?opened-from=feed&component-type=main_feed&spot=standard&location=21,sale,8583.69
2500000.0,5.5,127.0,2,"האירוס 1 | דופלקס, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/ftr23uji?opened-from=feed&component-type=main_feed&spot=standard&location=22,sale,19685.04
3800000.0,6.0,209.0,1,"האירוס 20 | טריפלקס, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/giuay56f?opened-from=feed&component-type=main_feed&spot=standard&location=23,sale,18181.82
2450000.0,5.0,127.0,2,"האירוס 9 | דופלקס, נאות הדרים (חבצלת הצעירה), קרית עקרון",https://www.yad2.co.il/realestate/item/center-and-sharon/fl7du9zi?opened-from=feed&component-type=main_feed&spot=standard&location=24,sale,19291.34
4300000.0,6.0,163.0,7,פרויקט חדש | BRIZA GATES,https://www.yad2.co.il/yad1/project/center-and-sharon/18799/apartment/1006102?wat=1_0_0_0_22_0_0_26_0_1_61_14_0_77&isRegion=true&matchPrecision=partial&isAbTest=true&site=_inres_x1_l_16126_s_ws_ListingBasic_1006102,sale,26380.37
2000000.0,3.5,80.0,1,"2,000,000 ₪ | הנורית",https://www.yad2.co.il/realestate/item/center-and-sharon/9irz799m?opened-from=feed&component-type=main_feed&spot=booster&location=27,sale,25000.0
2485000.0,4.0,123.0,1,דיור פלוס | דירה,https://www.yad2.co.il/realestate/item/center-and-sharon/nrskjuh3?opened-from=feed&component-type=main_feed&spot=standard&location=28,sale,20203.25
,4.0,90.0,קרקע,"דרך ארץ נדל""ן | לא צוין מחיר",https://www.yad2.co.il/realestate/item/center-and-sharon/6yqp1v2e?opened-from=feed&component-type=main_feed&spot=standard&location=29,sale,
2000000.0,3.5,80.0,1,"שייבה נדל""ן | הנורית",https://www.yad2.co.il/realestate/item/center-and-sharon/9irz799m?opened-from=feed&component-type=main_feed&spot=standard&location=30,sale,25000.0
5300000.0,7.0,420.0,קרקע,איתי טל איתי | הצנחנים,https://www.yad2.co.il/realestate/item/center-and-sharon/jdiprkrl?opened-from=feed&component-type=main_feed&spot=standard&location=31,sale,12619.05
3500000.0,4.0,335.0,קרקע,"חיים נדל""ן | אלי כהן",https://www.yad2.co.il/realestate/item/center-and-sharon/x5uymbhk?opened-from=feed&component-type=main_feed&spot=standard&location=32,sale,10447.76
2800000.0,7.0,145.0,2,ברנהם נכסים | דרך ירושלים,https://www.yad2.co.il/realestate/item/center-and-sharon/fmuksdvf?opened-from=feed&component-type=main_feed&spot=standard&location=33,sale,19310.34
4500000.0,6.0,259.0,קרקע,ויזרע יצחק נכסים | העפרוני,https://www.yad2.co.il/realestate/item/center-and-sharon/9lnapzkt?opened-from=feed&component-type=main_feed&spot=standard&location=34,sale,17374.52
