purchase_price,rooms,size_sqm,address,avg_comparable_rent,comparable_rent_count,estimated_gross_yield,link
980000.0,4.0,73.0,נגבא נדל'ן | דרך מצדה 35,452000.0,4,5.5347,https://www.yad2.co.il/realestate/item/south/q4cf6kh3?opened-from=feed&component-type=main_feed&spot=standard&location=27
2290000.0,5.0,189.0,One נכסים | יצחק רגר,4200.0,1,0.022,https://www.yad2.co.il/realestate/item/south/ptft7lkr?opened-from=feed&component-type=main_feed&spot=standard&location=28
2299000.0,8.0,220.0,ארץ עיר | שכונה ב',,0,,https://www.yad2.co.il/realestate/item/south/4khtekp8?opened-from=feed&component-type=main_feed&spot=standard&location=29
3050000.0,5.0,150.0,רילטי אקזקיוטיב B7 | יעקב כהן,5500.0,1,0.0216,https://www.yad2.co.il/realestate/item/south/s3vab8qx?opened-from=feed&component-type=main_feed&spot=standard&location=30
865000.0,4.0,79.0,סאלי ביטון | שכונה ב',452000.0,4,6.2705,https://www.yad2.co.il/realestate/item/south/caw61sfk?opened-from=feed&component-type=main_feed&spot=standard&location=31
1440000.0,4.0,115.0,קבוצת שאול ורז | חיים הזז 4,363060.0,5,3.0255,https://www.yad2.co.il/realestate/item/south/okzzrx0r?opened-from=feed&component-type=main_feed&spot=standard&location=32
850000.0,3.0,74.0,REVO | חיים נחמן ביאליק,2983.33,3,0.0421,https://www.yad2.co.il/realestate/item/south/oq54shjg?opened-from=feed&component-type=main_feed&spot=standard&location=33
2200000.0,4.0,127.0,נקודות | יצחק למדן,453000.0,4,2.4709,https://www.yad2.co.il/realestate/item/south/dbnmrb5u?opened-from=feed&component-type=main_feed&spot=standard&location=34
2500000.0,6.0,145.0,"Remax Beer Sheva | חז""ל 37",,0,,https://www.yad2.co.il/realestate/item/south/owvmzf6i?opened-from=feed&component-type=main_feed&spot=standard&location=35
1750000.0,5.0,142.0,יש בתים גרופ | שכונה ב',5500.0,1,0.0377,https://www.yad2.co.il/realestate/item/south/prvij0dd?opened-from=feed&component-type=main_feed&spot=standard&location=36
870000.0,3.0,71.0,נקודות | דרך המשחררים 44,2983.33,3,0.0411,https://www.yad2.co.il/realestate/item/south/moxmfd34?opened-from=feed&component-type=main_feed&spot=standard&location=37
2075000.0,5.0,200.0,ארץ עיר | יעקב כהן,4200.0,1,0.0243,https://www.yad2.co.il/realestate/item/south/c7vt42h2?opened-from=feed&component-type=main_feed&spot=standard&location=38
1099000.0,4.0,87.0,נגבא נדל'ן | אליעזר בן יהודה 17,259714.29,7,2.8358,https://www.yad2.co.il/realestate/item/south/svs2ukbp?opened-from=feed&component-type=main_feed&spot=standard&location=39
1299999.0,4.0,85.0,ארץ עיר | איינשטיין,259714.29,7,2.3974,https://www.yad2.co.il/realestate/item/south/qf3dt3w7?opened-from=feed&component-type=main_feed&spot=standard&location=40
1035000.0,4.0,93.0,Remax Beer Sheva | דרך מצדה 81,302800.0,6,3.5107,https://www.yad2.co.il/realestate/item/south/cr7ae3z6?opened-from=feed&component-type=main_feed&spot=standard&location=41
799000.0,4.0,92.0,One נכסים | בני אור 12,302800.0,6,4.5477,https://www.yad2.co.il/realestate/item/south/jfflbha5?opened-from=feed&component-type=main_feed&spot=standard&location=42
1390000.0,4.0,110.0,Remax Beer Sheva | שכונה ב',363060.0,5,3.1343,https://www.yad2.co.il/realestate/item/south/3cq3th7h?opened-from=feed&component-type=main_feed&spot=standard&location=43
750000.0,4.0,85.0,גרין השקעות ונכסים | דרך מצדה 93,259714.29,7,4.1554,https://www.yad2.co.il/realestate/item/south/0cyx4xvn?opened-from=feed&component-type=main_feed&spot=standard&location=44
1980000.0,4.0,120.0,Remax Beer Sheva | דירה,363060.0,5,2.2004,https://www.yad2.co.il/realestate/item/south/so1r3siv?opened-from=feed&component-type=main_feed&spot=standard&location=45
1200000.0,3.0,72.0,אנגלו סכסון | משעול אבן גבירול,2983.33,3,0.0298,https://www.yad2.co.il/realestate/item/south/9l840kyt?opened-from=feed&component-type=main_feed&spot=standard&location=46
,5.0,,פרויקט במבצע | צרפתי בנאות הדרים- באר שבע,4850.0,2,,https://www.yad2.co.il/yad1/project/south/7849/apartment/1000333?wat=1_0_0_0_22_0_0_49_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15149_s_ws_ListingPro_1000333
1499000.0,3.0,,פרויקט חדש | פרץ בוני הנגב בפארק 4 - באר שבע,114250.0,8,0.9146,https://www.yad2.co.il/yad1/project/south/8026/apartment/1002067?wat=1_0_0_0_22_0_0_50_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15150_s_ws_ListingPro_1002067
,6.0,,פרויקט חדש | אביסרור בנאות הדרים,,0,,https://www.yad2.co.il/yad1/project/south/10834/apartment/1000065?wat=1_0_0_0_22_0_0_51_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15151_s_ws_ListingPro_1000065
,5.0,144.0,פרויקט חדש | הייד פארק אופקים,5500.0,1,,https://www.yad2.co.il/yad1/project/south/16892/apartment/1004064?wat=1_0_0_0_22_0_0_52_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15152_s_ws_ListingPro_1004064
,5.0,,פרויקט במבצע | אייל פרץ בפארק - באר שבע,4850.0,2,,https://www.yad2.co.il/yad1/project/south/15491/apartment/1001060?wat=1_0_0_0_22_0_0_53_0_1_61_0_0_77&isRegion=true&site=_inres_x1_l_16153_s_ws_ListingBasic_1001060
,6.0,,פרויקט במבצע | דונה בכרמי גת,,0,,https://www.yad2.co.il/yad1/project/south/7725/apartment/1005773?wat=1_0_0_0_22_0_0_54_0_1_61_0_0_77&isRegion=true&site=_inres_x1_l_16154_s_ws_ListingBasic_1005773
