purchase_price,rooms,size_sqm,address,avg_comparable_rent,comparable_rent_count,estimated_gross_yield,link
5000000.0,5.0,375.0,"הדקל 8 | דו משפחתי, נאות הפרחים, גן יבנה",10500.0,1,0.0252,https://www.yad2.co.il/realestate/item/south/hnn1a2jp?opened-from=feed&component-type=main_feed&spot=standard&location=25
,4.0,7.0,פרויקט במבצע | פרויקט K גדרה קבוצת נחמיאס,,0,,https://www.yad2.co.il/yad1/project/south/18019/apartment/1003558?wat=1_0_0_0_22_0_0_26_0_1_55_0_0_77&isRegion=true&matchPrecision=partial&isAbTest=true&site=_inres_x1_l_15126_s_ws_ListingPro_1003558
2850000.0,6.0,330.0,עידן נכסים גן יבנה | בית פרטי/ קוטג',10650.0,2,0.0448,https://www.yad2.co.il/realestate/item/south/cumdr5an?opened-from=feed&component-type=main_feed&spot=standard&location=27
5750000.0,6.0,378.0,חדש מקבלן | בית וגן אושרי,10650.0,2,0.0222,https://www.yad2.co.il/realestate/item/south/jclvnfqx?opened-from=feed&component-type=main_feed&spot=standard&location=28
4790000.0,9.0,420.0,"אמסי נדל""ן - Amsi | בית פרטי/ קוטג'",,0,,https://www.yad2.co.il/realestate/item/south/zc3r2trj?opened-from=feed&component-type=main_feed&spot=standard&location=29
3190000.0,5.0,200.0,"נוריאל מנצור - ""וי האוס"" | המושבה הגרמנית",9400.0,1,0.0354,https://www.yad2.co.il/realestate/item/south/j6db14zy?opened-from=feed&component-type=main_feed&spot=standard&location=30
4450000.0,5.5,380.0,"אמסי נדל""ן - Amsi | נאות הפרחים",,0,,https://www.yad2.co.il/realestate/item/south/4hgddr85?opened-from=feed&component-type=main_feed&spot=standard&location=31
,5.0,200.0,יהלום הנכס | לא צוין מחיר,9400.0,1,,https://www.yad2.co.il/realestate/item/south/yaz6e2vf?opened-from=feed&component-type=main_feed&spot=standard&location=32
3650000.0,5.5,220.0,בית בסטייל  BUY IT | בית פרטי/ קוטג',,0,,https://www.yad2.co.il/realestate/item/south/ibotbovy?opened-from=feed&component-type=main_feed&spot=standard&location=33
3990000.0,6.0,250.0,"אמסי נדל""ן - Amsi | גן יבנה מערב",8500.0,1,0.0256,https://www.yad2.co.il/realestate/item/south/h0rrakoy?opened-from=feed&component-type=main_feed&spot=standard&location=34
4990000.0,7.0,354.0,"RE/MAX אור הנדל""ן | עופרים 4",,0,,https://www.yad2.co.il/realestate/item/south/6ue8ojw9?opened-from=feed&component-type=main_feed&spot=standard&location=35
3499000.0,5.5,190.0,"ESG - שיווק נדל""ן | השיבולים",,0,,https://www.yad2.co.il/realestate/item/south/4q0rxgn1?opened-from=feed&component-type=main_feed&spot=standard&location=36
4700000.0,6.5,170.0,תיווך בראשית | נאות הפרחים,,0,,https://www.yad2.co.il/realestate/item/south/jl6lpy32?opened-from=feed&component-type=main_feed&spot=standard&location=37
3050000.0,5.0,152.0,תיווך ניו יורק | גן יבנה מערב,9400.0,1,0.037,https://www.yad2.co.il/realestate/item/south/mvwlp2l9?opened-from=feed&component-type=main_feed&spot=standard&location=38
4450000.0,8.0,350.0,"אמסי נדל""ן - Amsi | בית פרטי/ קוטג'",,0,,https://www.yad2.co.il/realestate/item/south/u22xgj7y?opened-from=feed&component-type=main_feed&spot=standard&location=39
2990000.0,5.0,180.0,"RE/MAX אור הנדל""ן | שיר השירים",9400.0,1,0.0377,https://www.yad2.co.il/realestate/item/south/02auidmn?opened-from=feed&component-type=main_feed&spot=standard&location=40
,7.0,375.0,יהלום הנכס | לא צוין מחיר,,0,,https://www.yad2.co.il/realestate/item/south/daairbp0?opened-from=feed&component-type=main_feed&spot=standard&location=41
