purchase_price,rooms,size_sqm,address,avg_comparable_rent,comparable_rent_count,estimated_gross_yield,link
4100000.0,4.0,100.0,"ה' באייר נדל""ן | הרב הרצוג 2",11000.0,1,0.0322,https://www.yad2.co.il/realestate/item/tel-aviv-area/hedjtkzm?opened-from=feed&component-type=main_feed&spot=standard&location=27
4700000.0,4.0,116.0,אורית רז | הרב הרצוג,17375.0,4,0.0444,https://www.yad2.co.il/realestate/item/tel-aviv-area/tymlvl89?opened-from=feed&component-type=main_feed&spot=standard&location=28
12300000.0,4.0,186.0,"ה' באייר נדל""ן | הרב ניסים 7",34000.0,3,0.0332,https://www.yad2.co.il/realestate/item/tel-aviv-area/arh1zxau?opened-from=feed&component-type=main_feed&spot=standard&location=29
8150000.0,4.0,160.0,הומלנד -בית ממכר נכסים | הרב ניסים,22125.0,4,0.0326,https://www.yad2.co.il/realestate/item/tel-aviv-area/d7cctaxi?opened-from=feed&component-type=main_feed&spot=standard&location=30
13500000.0,4.0,174.0,"נדל""ן לב ת""א | הרב ניסים 9",34000.0,3,0.0302,https://www.yad2.co.il/realestate/item/tel-aviv-area/ykl7bkz4?opened-from=feed&component-type=main_feed&spot=standard&location=31
19000000.0,4.0,205.0,ישראהום נכסים | בבלי,34000.0,3,0.0215,https://www.yad2.co.il/realestate/item/tel-aviv-area/847srlgc?opened-from=feed&component-type=main_feed&spot=standard&location=32
3990000.0,2.0,100.0,"ירד ב-660,000 ₪ | רוזיו נכסים",,0,,https://www.yad2.co.il/realestate/item/tel-aviv-area/seh5xzo2?opened-from=feed&component-type=main_feed&spot=standard&location=33
,4.0,,פרויקט במבצע | ויצמן 49,23477.78,9,,https://www.yad2.co.il/yad1/project/tel-aviv-area/15809/apartment/1002008?wat=1_0_0_0_22_0_0_36_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15136_s_ws_ListingPro_1002008
4990000.0,3.0,73.0,פרויקט חדש | מוזיר 14 תל אביב,9940.0,10,0.0239,https://www.yad2.co.il/yad1/project/tel-aviv-area/13799/apartment/1003278?wat=1_0_0_0_22_0_0_37_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15137_s_ws_ListingPro_1003278
,4.0,,פרויקט חדש | בלוך פינת סוטין 23-25,23477.78,9,,https://www.yad2.co.il/yad1/project/tel-aviv-area/11292/apartment/1000016?wat=1_0_0_0_22_0_0_38_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15138_s_ws_ListingPro_1000016
,5.0,163.0,פרויקט חדש | שרת 64 תל אביב,22333.33,3,,https://www.yad2.co.il/yad1/project/tel-aviv-area/17053/apartment/1006144?wat=1_0_0_0_22_0_0_39_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15139_s_ws_ListingPro_1006144
,3.0,,פרויקט חדש | ויצמן 50,11086.67,15,,https://www.yad2.co.il/yad1/project/tel-aviv-area/11169/apartment/1000582?wat=1_0_0_0_22_0_0_40_0_1_61_0_0_77&isRegion=true&site=_inres_x1_l_16140_s_ws_ListingBasic_1000582
